data_id,reporting_date,metric_id,value,currency,entity_id
41383,28-02-2023,4,1.9471,x,E111
41384,31-07-2024,1,1165.67,INR,E147
41385,31-05-2023,4,1.9775,x,E136
41386,30-06-2024,4,2.4289,x,E143
41387,28-02-2023,4,1.5116,x,E117
41388,31-01-2023,3,682469.43,INR,E147
41389,31-10-2024,5,120.2179,%,E139
41390,30-06-2025,5,108.0899,%,E132
41391,31-03-2025,3,538779.5,INR,E149
41392,31-05-2025,4,2.1308,x,E104
41393,30-04-2023,4,1.51,x,E136
41394,30-04-2023,3,900885.25,INR,E125
41395,31-05-2024,5,106.3371,%,E141
41396,30-06-2023,4,2.0244,x,E104
41397,31-07-2023,3,870063.86,INR,E141
41398,31-05-2024,4,1.742,x,E133
41399,28-02-2025,1,1414.16,INR,E143
41400,31-05-2024,3,587811.38,INR,E107
41401,31-03-2023,3,927341.79,INR,E102
41402,30-11-2024,5,119.1156,%,E136
41403,31-01-2024,2,-181.14,INR,E149
41404,31-05-2023,3,858060.4,INR,E148
41405,31-03-2024,3,854309.09,INR,E123
41406,31-08-2024,4,2.4977,x,E103
41407,30-06-2024,4,1.8916,x,E144
41408,31-07-2023,2,218.91,INR,E137
41409,31-10-2023,3,723221.34,INR,E146
41410,31-10-2024,5,122.9552,%,E104
41411,31-05-2024,3,545800.25,INR,E131
41412,30-09-2023,2,-194.81,INR,E101
41413,31-03-2025,3,924977.18,INR,E130
41414,31-03-2024,1,4277.2,INR,E140
41415,31-03-2025,5,111.1087,%,E122
41416,30-11-2023,4,2.0968,x,E147
41417,30-04-2025,2,-70.38,INR,E138
41418,31-01-2024,3,505158.67,INR,E113
41419,31-07-2023,3,513052.06,INR,E105
41420,30-06-2023,3,527128.18,INR,E101
41421,30-09-2024,5,116.8814,%,E112
41422,30-04-2025,3,639613.87,INR,E133
41423,30-09-2024,1,1575.79,INR,E109
41424,30-06-2024,5,123.8226,%,E109
41425,31-03-2023,3,560659.33,INR,E150
41426,31-12-2024,4,2.174,x,E111
41427,31-03-2023,5,122.8832,%,E126
41428,31-12-2024,4,1.6638,x,E142
41429,31-12-2024,2,-171.16,INR,E143
41430,31-08-2024,4,2.0738,x,E125
41431,31-01-2025,4,2.0084,x,E118
41432,31-03-2025,1,3084.11,INR,E101
41433,31-03-2023,1,3218.71,INR,E109
41434,31-08-2023,5,123.9981,%,E146
41435,30-09-2023,3,526919.02,INR,E140
41436,28-02-2023,2,156.27,INR,E143
41437,30-09-2024,4,1.7325,x,E115
41438,31-01-2023,1,2494.71,INR,E133
41439,30-11-2024,2,-246.43,INR,E132
41440,31-12-2024,1,2782.51,INR,E135
41441,30-04-2025,5,121.0844,%,E101
41442,31-05-2025,3,549370.17,INR,E114
41443,30-04-2024,4,1.7756,x,E140
41444,30-11-2024,5,112.4612,%,E135
41445,31-03-2023,3,551949.6,INR,E140
41446,31-12-2023,4,2.2623,x,E110
41447,31-10-2023,5,120.7389,%,E120
41448,31-10-2023,3,917947.5,INR,E104
41449,30-09-2023,4,2.0839,x,E145
41450,30-04-2024,5,115.1448,%,E130
41451,30-06-2024,4,1.7626,x,E139
41452,31-07-2024,4,2.1552,x,E137
41453,31-07-2023,1,2778.25,INR,E110
41454,30-06-2025,2,282.47,INR,E145
41455,31-10-2023,5,124.3636,%,E136
41456,31-07-2024,1,4620.82,INR,E121
41457,31-01-2023,1,2440.36,INR,E101
41458,31-01-2025,1,2471.89,INR,E124
41459,31-12-2024,5,122.0535,%,E145
41460,31-08-2024,4,2.2291,x,E114
41461,30-09-2023,3,852180.48,INR,E106
41462,31-05-2024,5,110.5922,%,E137
41463,30-06-2023,2,200.01,INR,E103
41464,30-06-2024,5,116.5884,%,E137
41465,31-08-2023,5,113.9373,%,E128
41466,31-07-2024,3,932711.06,INR,E121
41467,30-06-2023,3,697104.88,INR,E115
41468,29-02-2024,4,2.1539,x,E112
41469,30-11-2024,4,1.9659,x,E117
41470,31-03-2024,2,55.64,INR,E145
41471,30-04-2025,4,1.5405,x,E105
41472,31-03-2024,3,730557.58,INR,E145
41473,31-07-2024,5,116.1298,%,E137
41474,30-04-2024,2,-4.37,INR,E145
41475,31-07-2023,1,4389.64,INR,E134
41476,31-05-2023,4,1.8111,x,E126
41477,31-12-2024,2,230.45,INR,E108
41478,31-05-2024,4,1.9035,x,E134
41479,31-08-2024,2,116.72,INR,E114
41480,28-02-2025,1,1346.89,INR,E118
41481,30-06-2024,3,600077.04,INR,E129
41482,31-10-2023,5,120.2233,%,E130
41483,31-08-2024,4,1.5123,x,E143
41484,30-04-2025,2,281.12,INR,E110
41485,31-12-2024,3,595314.45,INR,E131
41486,31-01-2024,2,240.78,INR,E104
41487,31-05-2025,3,757972.51,INR,E119
41488,31-03-2025,5,116.2915,%,E102
41489,31-05-2023,5,106.6826,%,E123
41490,31-01-2025,2,-80.87,INR,E142
41491,31-05-2024,2,-206.27,INR,E103
41492,31-07-2024,2,15.56,INR,E148
41493,31-07-2024,1,3202.93,INR,E136
41494,31-01-2025,5,119.1933,%,E101
41495,30-11-2023,2,226.97,INR,E142
41496,30-06-2025,2,-19.09,INR,E124
41497,31-08-2023,2,-159.98,INR,E120
41498,31-03-2025,5,111.6714,%,E119
41499,30-06-2025,4,2.3471,x,E149
41500,31-05-2023,1,1583.45,INR,E117
41501,31-07-2024,3,813628.04,INR,E131
41502,30-06-2024,4,1.5131,x,E132
41503,29-02-2024,2,-152.6,INR,E133
41504,29-02-2024,3,795704.25,INR,E121
41505,31-03-2025,3,728206.02,INR,E148
41506,31-12-2023,1,2974.2,INR,E145
41507,31-05-2024,2,96.34,INR,E118
41508,31-05-2025,2,-159.25,INR,E101
41509,31-05-2025,3,640402.47,INR,E119
41510,30-09-2024,2,110.67,INR,E120
41511,30-09-2023,2,22.97,INR,E127
41512,31-01-2025,3,507293.41,INR,E124
41513,30-06-2023,2,102.2,INR,E103
41514,31-08-2024,2,72.06,INR,E119
41515,28-02-2023,5,106.5722,%,E123
41516,28-02-2025,2,148.51,INR,E147
41517,30-04-2023,2,13.26,INR,E142
41518,31-12-2023,5,109.0949,%,E119
41519,28-02-2025,2,35.61,INR,E132
41520,31-03-2025,5,116.9092,%,E112
41521,30-09-2024,4,2.4201,x,E111
41522,28-02-2025,3,871072.21,INR,E142
41523,31-10-2023,5,111.0385,%,E122
41524,31-05-2025,5,107.3627,%,E143
41525,30-06-2024,2,211.91,INR,E150
41526,30-04-2025,3,923033.84,INR,E112
41527,31-10-2023,1,1701.24,INR,E139
41528,31-03-2024,3,531065.59,INR,E145
41529,30-11-2023,5,119.2373,%,E131
41530,30-04-2024,4,2.2226,x,E126
41531,30-06-2023,1,1708.58,INR,E150
41532,31-10-2023,3,834105.93,INR,E104
41533,30-04-2023,1,2115.69,INR,E149
41534,31-07-2023,3,630308.51,INR,E112
41535,30-11-2023,1,2298.07,INR,E147
41536,31-05-2024,3,760198.18,INR,E133
41537,31-08-2023,1,4217.82,INR,E131
41538,30-04-2023,2,-0.81,INR,E132
41539,31-05-2024,5,110.9609,%,E129
41540,31-10-2023,5,122.6795,%,E120
41541,31-12-2024,1,1220.36,INR,E123
41542,31-12-2023,1,4188.37,INR,E126
41543,31-12-2024,5,120.6876,%,E149
41544,30-06-2024,2,-147.87,INR,E126
41545,30-04-2024,1,1793.18,INR,E117
41546,30-11-2023,5,122.494,%,E112
41547,31-05-2024,5,116.1774,%,E125
41548,31-01-2025,4,1.546,x,E124
41549,31-10-2023,3,945416.26,INR,E110
41550,30-11-2024,2,-90.6,INR,E135
41551,30-04-2025,2,-94.71,INR,E137
41552,31-10-2023,2,85.97,INR,E132
41553,31-03-2025,2,96.79,INR,E141
41554,30-11-2024,1,2413.26,INR,E135
41555,31-03-2024,1,1573.12,INR,E111
41556,30-04-2025,4,2.0523,x,E124
41557,31-01-2025,3,812589.58,INR,E109
41558,31-05-2024,3,930111.18,INR,E137
41559,31-07-2024,2,-9.34,INR,E120
41560,30-11-2023,2,87.42,INR,E137
41561,30-06-2023,4,1.5544,x,E150
41562,31-03-2024,2,236.71,INR,E119
41563,31-05-2025,1,2308.86,INR,E145
41564,31-10-2024,1,3528.88,INR,E107
41565,30-04-2023,2,249.63,INR,E116
41566,30-11-2023,5,121.2105,%,E108
41567,31-01-2024,1,3550.82,INR,E131
41568,31-03-2024,2,122.16,INR,E117
41569,30-04-2024,5,123.4181,%,E128
41570,30-04-2025,2,187.26,INR,E141
41571,28-02-2023,2,65.92,INR,E112
41572,30-11-2023,1,3634.81,INR,E118
41573,31-05-2023,3,573634.21,INR,E116
41574,31-08-2024,5,114.4034,%,E139
41575,30-09-2024,2,-119.4,INR,E118
41576,30-11-2023,4,1.932,x,E135
41577,31-03-2025,3,831123.44,INR,E114
41578,30-09-2023,4,1.6492,x,E101
41579,30-09-2024,2,-289.57,INR,E132
41580,30-04-2025,5,112.9385,%,E102
41581,30-09-2024,4,1.8222,x,E109
41582,31-08-2024,1,2681.73,INR,E110
41583,31-03-2024,2,258.73,INR,E122
41584,31-12-2023,1,3828.34,INR,E136
41585,30-11-2023,5,111.5492,%,E147
41586,31-05-2023,3,589639.41,INR,E114
41587,30-09-2023,1,3473.91,INR,E123
41588,30-11-2024,1,3630.31,INR,E117
41589,31-10-2023,2,-9.83,INR,E126
41590,29-02-2024,5,109.2552,%,E114
41591,30-04-2023,4,1.5286,x,E103
41592,31-03-2025,5,110.3132,%,E138
41593,31-01-2024,5,114.1434,%,E118
41594,30-06-2023,1,4151.74,INR,E117
41595,31-12-2023,5,122.0751,%,E125
41596,30-06-2024,5,113.2587,%,E144
41597,31-08-2024,1,4184.5,INR,E105
41598,30-04-2023,1,4973.41,INR,E150
41599,31-07-2024,2,129.97,INR,E105
41600,31-03-2024,5,119.572,%,E118
41601,29-02-2024,2,245.72,INR,E140
41602,30-04-2023,3,669072.06,INR,E105
41603,31-03-2024,1,1044.82,INR,E144
41604,31-07-2023,2,292.19,INR,E117
41605,31-01-2024,4,1.9905,x,E102
41606,31-05-2024,2,171.41,INR,E101
41607,31-01-2023,5,121.2498,%,E108
41608,30-04-2025,2,-61.49,INR,E107
41609,30-04-2023,4,2.0413,x,E134
41610,31-03-2023,4,2.0399,x,E134
41611,31-08-2023,1,1880.86,INR,E127
41612,28-02-2025,2,-229.42,INR,E105
41613,30-11-2024,2,26.14,INR,E117
41614,31-08-2024,4,1.6201,x,E110
41615,31-01-2025,1,2384.35,INR,E137
41616,31-08-2023,1,1744.33,INR,E146
41617,31-12-2024,2,124.15,INR,E134
41618,31-01-2025,4,2.372,x,E141
41619,30-04-2024,1,3311.66,INR,E106
41620,30-11-2023,5,113.2031,%,E125
41621,31-01-2024,1,4986.57,INR,E146
41622,30-04-2023,4,1.5212,x,E118
41623,30-04-2025,5,111.0868,%,E141
41624,31-12-2024,5,110.5735,%,E134
41625,31-12-2023,1,2424.81,INR,E146
41626,30-06-2023,2,-161.64,INR,E103
41627,31-01-2023,1,2057.05,INR,E145
41628,31-10-2024,4,1.7577,x,E115
41629,31-05-2025,3,752872.03,INR,E123
41630,31-07-2023,5,112.8211,%,E149
41631,31-05-2025,1,3557.12,INR,E102
41632,31-05-2023,4,2.0144,x,E106
41633,31-05-2024,2,-189.95,INR,E133
41634,31-10-2024,5,121.2009,%,E108
41635,31-01-2025,4,1.9722,x,E138
41636,28-02-2023,3,576615.76,INR,E117
41637,31-01-2024,5,108.3376,%,E116
41638,30-11-2023,4,2.297,x,E147
41639,30-06-2024,1,3811.97,INR,E145
41640,31-03-2025,5,115.1306,%,E111
41641,31-01-2023,5,111.1216,%,E114
41642,30-04-2023,1,2842.09,INR,E136
41643,31-01-2023,4,2.1365,x,E139
41644,31-07-2024,1,4517.13,INR,E142
41645,31-01-2024,1,3223.47,INR,E125
41646,29-02-2024,4,1.7767,x,E122
41647,31-03-2025,1,1170.96,INR,E136
41648,31-01-2024,3,587727.53,INR,E110
41649,30-11-2023,3,825088.81,INR,E122
41650,31-07-2023,3,580218.48,INR,E134
41651,31-10-2024,1,2926.16,INR,E104
41652,28-02-2023,5,118.9791,%,E118
41653,31-07-2024,2,-115.07,INR,E133
41654,31-01-2024,3,834552.94,INR,E121
41655,31-12-2023,5,116.6214,%,E107
41656,31-05-2025,2,-36.64,INR,E131
41657,30-04-2024,5,122.9449,%,E111
41658,30-11-2023,4,2.1921,x,E117
41659,31-05-2024,3,680298.52,INR,E106
41660,31-08-2023,3,902132.27,INR,E101
41661,31-07-2023,2,142.86,INR,E150
41662,31-12-2023,3,895841.98,INR,E139
41663,31-07-2024,5,117.8191,%,E110
41664,30-09-2023,4,1.8794,x,E150
41665,31-10-2024,4,1.8486,x,E148
41666,30-06-2023,4,2.1542,x,E143
41667,29-02-2024,1,1523.6,INR,E145
41668,30-06-2024,4,2.3199,x,E121
41669,30-11-2023,3,685167.69,INR,E149
41670,31-03-2025,4,2.1304,x,E127
41671,30-11-2023,1,2996.26,INR,E133
41672,30-06-2024,4,2.0193,x,E140
41673,31-03-2024,1,3952.02,INR,E125
41674,30-04-2025,2,76,INR,E139
41675,31-05-2023,1,2001.24,INR,E139
41676,30-09-2023,4,1.5742,x,E103
41677,31-05-2023,5,121.8047,%,E107
41678,30-09-2023,5,122.6979,%,E137
41679,30-09-2024,3,582248.27,INR,E135
41680,31-01-2024,1,2237.91,INR,E118
41681,31-08-2024,3,641171.19,INR,E138
41682,31-08-2023,4,2.4374,x,E106
41683,31-05-2024,5,109.0955,%,E132
41684,30-09-2024,1,1666.16,INR,E134
41685,31-08-2024,4,1.6818,x,E134
41686,30-09-2024,5,119.5974,%,E112
41687,31-05-2025,2,232.81,INR,E123
41688,31-07-2024,1,2573.47,INR,E128
41689,28-02-2025,1,1544.32,INR,E137
41690,31-05-2024,3,792861,INR,E125
41691,30-11-2023,1,1839.74,INR,E144
41692,30-11-2023,1,1256.61,INR,E123
41693,30-04-2023,5,122.7246,%,E120
41694,31-07-2024,4,2.3708,x,E142
41695,31-05-2023,1,4903.64,INR,E112
41696,30-04-2023,3,737002.38,INR,E122
41697,30-11-2023,4,1.794,x,E114
41698,28-02-2023,5,120.3957,%,E138
41699,31-12-2023,1,1721.98,INR,E135
41700,30-09-2023,5,109.8658,%,E137
41701,31-01-2025,1,2022.73,INR,E109
41702,31-07-2024,5,124.0324,%,E107
41703,30-09-2023,1,3919.29,INR,E107
41704,31-01-2025,1,1534.78,INR,E103
41705,31-03-2024,5,106.8569,%,E139
41706,31-07-2024,2,205.69,INR,E113
41707,30-06-2025,4,2.3023,x,E111
41708,30-06-2024,3,835497.29,INR,E120
41709,30-11-2024,1,1784.4,INR,E119
41710,31-12-2024,1,2921.13,INR,E150
41711,31-07-2023,5,117.0545,%,E116
41712,31-07-2023,4,2.4321,x,E112
41713,28-02-2023,4,1.6694,x,E136
41714,31-05-2024,1,3061.79,INR,E112
41715,31-03-2024,5,108.155,%,E112
41716,30-06-2024,2,-33.69,INR,E136
41717,31-01-2024,3,600067.49,INR,E150
41718,31-01-2024,3,918093.1,INR,E127
41719,31-10-2023,3,627368.14,INR,E144
41720,29-02-2024,5,113.3421,%,E148
41721,28-02-2023,2,-55.33,INR,E109
41722,31-07-2023,4,2.3663,x,E150
41723,31-01-2025,4,2.2578,x,E139
41724,31-05-2024,3,528787.74,INR,E103
41725,31-01-2023,1,1268.35,INR,E142
41726,30-06-2024,3,775598.62,INR,E143
41727,31-03-2025,5,113.5544,%,E106
41728,30-06-2024,4,1.7756,x,E123
41729,31-10-2024,5,120.8524,%,E145
41730,31-03-2023,3,564317.59,INR,E127
41731,31-05-2025,3,987028.46,INR,E142
41732,31-03-2023,1,1096.41,INR,E128
41733,31-08-2024,2,-229.06,INR,E148
41734,31-07-2023,5,111.2263,%,E107
41735,31-03-2024,5,115.183,%,E116
41736,28-02-2023,2,-170.32,INR,E143
41737,31-01-2024,5,119.7243,%,E133
41738,31-08-2023,5,112.1508,%,E140
41739,30-04-2024,4,1.5385,x,E129
41740,31-10-2023,1,4510.89,INR,E112
41741,30-11-2024,3,971932.84,INR,E142
41742,31-07-2024,1,3474.25,INR,E138
41743,30-06-2023,3,903268.19,INR,E138
41744,31-08-2023,1,1484.45,INR,E102
41745,30-04-2025,4,1.7688,x,E139
41746,29-02-2024,3,662615.84,INR,E140
41747,30-11-2024,3,980376.58,INR,E124
41748,30-04-2024,5,115.2445,%,E120
41749,31-10-2023,1,1029.65,INR,E121
41750,31-05-2024,1,2520.74,INR,E132
41751,31-01-2024,2,-295.35,INR,E124
41752,31-03-2025,1,1951.22,INR,E124
41753,31-12-2023,5,114.094,%,E119
41754,31-10-2023,2,-105.96,INR,E122
41755,30-06-2023,5,105.6547,%,E101
41756,31-05-2025,2,-230.2,INR,E146
41757,31-08-2023,1,3203.55,INR,E119
41758,31-05-2023,5,118.9121,%,E104
41759,30-09-2023,2,-57.27,INR,E127
41760,31-07-2023,2,138.89,INR,E133
41761,30-06-2023,2,-202,INR,E133
41762,30-06-2023,1,1488.23,INR,E136
41763,31-10-2024,4,2.3395,x,E114
41764,31-08-2023,3,669606.67,INR,E142
41765,30-09-2023,5,113.645,%,E108
41766,31-03-2024,1,4790.33,INR,E116
41767,31-03-2025,4,1.9241,x,E105
41768,30-06-2024,4,1.5035,x,E120
41769,31-05-2024,3,968985.97,INR,E132
41770,30-06-2024,3,507059.32,INR,E125
41771,30-04-2025,2,97.37,INR,E136
41772,30-04-2024,3,661445.45,INR,E118
41773,31-07-2023,2,-17.77,INR,E107
41774,29-02-2024,1,3189.14,INR,E118
41775,30-06-2024,4,1.9085,x,E138
41776,31-03-2023,4,2.2744,x,E104
41777,31-07-2023,3,965353.2,INR,E147
41778,30-04-2025,4,1.5864,x,E102
41779,31-10-2023,4,2.3003,x,E146
41780,30-06-2025,2,-222.8,INR,E116
41781,30-06-2024,5,106.6055,%,E138
41782,30-04-2025,5,124.1166,%,E135
41783,31-08-2024,1,2957.19,INR,E101
41784,31-12-2023,4,1.6526,x,E104
41785,31-01-2025,3,784978.56,INR,E116
41786,30-04-2023,2,-142.06,INR,E124
41787,30-04-2025,5,114.2862,%,E137
41788,30-06-2024,5,117.4932,%,E142
41789,28-02-2025,5,122.3854,%,E131
41790,30-09-2023,1,1012.33,INR,E126
41791,31-05-2025,2,-171.52,INR,E135
41792,30-11-2023,1,1385.08,INR,E139
41793,31-07-2023,2,-241.74,INR,E150
41794,31-05-2024,4,2.4458,x,E133
41795,28-02-2023,2,261.65,INR,E108
41796,31-12-2024,1,3997.23,INR,E147
41797,31-12-2024,4,2.1431,x,E101
41798,30-09-2023,4,2.348,x,E106
41799,30-04-2025,4,1.5584,x,E125
41800,28-02-2025,5,107.3897,%,E106
41801,30-11-2023,2,-109.73,INR,E147
41802,31-10-2024,4,2.3325,x,E128
41803,28-02-2025,2,-16.66,INR,E105
41804,31-07-2024,1,3014.3,INR,E150
41805,28-02-2025,4,1.7293,x,E138
41806,31-12-2024,2,89.03,INR,E108
41807,31-08-2023,5,122.7568,%,E106
41808,28-02-2023,4,1.8295,x,E133
41809,31-03-2024,5,117.3837,%,E120
41810,28-02-2025,3,665974.48,INR,E116
41811,31-03-2023,3,896359.56,INR,E134
41812,30-06-2024,4,1.975,x,E128
41813,31-05-2024,2,-96.32,INR,E122
41814,31-10-2023,5,113.401,%,E149
41815,31-03-2024,4,1.5912,x,E146
41816,31-01-2025,2,219.67,INR,E144
41817,31-03-2024,4,2.4581,x,E138
41818,30-04-2025,3,738707.09,INR,E103
41819,30-11-2023,2,-167.2,INR,E123
41820,30-06-2024,5,118.2931,%,E140
41821,30-09-2024,1,2809.53,INR,E122
41822,31-07-2023,2,-148.62,INR,E111
41823,30-11-2023,3,519216.57,INR,E132
41824,31-08-2024,3,944852.23,INR,E131
41825,31-01-2025,3,898367.18,INR,E135
41826,30-04-2024,5,121.5801,%,E126
41827,31-03-2024,5,113.7968,%,E103
41828,30-06-2023,3,876627.7,INR,E112
41829,30-06-2023,1,3324.9,INR,E120
41830,28-02-2025,3,687387.65,INR,E122
41831,31-08-2024,5,121.8548,%,E104
41832,30-11-2024,2,299.25,INR,E115
41833,31-01-2025,4,2.3993,x,E103
41834,30-06-2025,2,165.72,INR,E118
41835,31-05-2023,1,3990.03,INR,E117
41836,30-04-2025,1,3601,INR,E133
41837,31-07-2024,4,2.3536,x,E135
41838,31-05-2024,4,1.9931,x,E121
41839,30-06-2025,5,108.6346,%,E110
41840,30-11-2024,5,120.361,%,E147
41841,30-06-2024,4,2.4195,x,E128
41842,31-01-2025,4,1.8414,x,E144
41843,30-09-2023,1,4131.93,INR,E137
41844,31-05-2025,1,2094.89,INR,E128
41845,31-01-2024,5,123.852,%,E136
41846,31-03-2023,1,3733.84,INR,E124
41847,30-06-2024,5,116.3855,%,E136
41848,30-04-2023,3,889935.08,INR,E101
41849,30-09-2024,1,4252.92,INR,E107
41850,31-01-2025,5,122.8474,%,E118
41851,31-12-2023,2,240.67,INR,E141
41852,29-02-2024,2,-268.39,INR,E118
41853,30-11-2023,1,1491.63,INR,E105
41854,31-08-2024,4,2.3261,x,E122
41855,31-07-2024,5,123.921,%,E109
41856,31-08-2024,1,2230.69,INR,E107
41857,31-12-2023,4,1.5086,x,E138
41858,31-05-2023,3,661352.59,INR,E107
41859,30-06-2025,3,691432.07,INR,E126
41860,31-03-2025,2,156.62,INR,E104
41861,30-04-2024,5,105.9517,%,E122
41862,30-04-2023,5,109.2528,%,E129
41863,29-02-2024,4,2.394,x,E127
41864,30-06-2025,3,577410.2,INR,E145
41865,28-02-2023,1,4036.99,INR,E129
41866,31-01-2023,2,-83.21,INR,E114
41867,30-11-2024,2,97.6,INR,E149
41868,30-11-2023,2,-255.69,INR,E150
41869,30-04-2025,5,110.7312,%,E146
41870,28-02-2025,3,712394.87,INR,E129
41871,30-11-2024,2,214.33,INR,E135
41872,31-05-2024,2,38.1,INR,E121
41873,30-04-2024,5,105.9045,%,E107
41874,30-04-2023,2,181.12,INR,E122
41875,31-05-2024,4,1.5545,x,E123
41876,28-02-2023,3,967183.28,INR,E141
41877,31-05-2024,3,605858.72,INR,E126
41878,28-02-2023,5,114.7585,%,E119
41879,30-06-2024,5,106.4456,%,E130
41880,31-01-2023,3,780856.19,INR,E139
41881,31-05-2023,3,748614.35,INR,E145
41882,31-01-2024,1,2640.99,INR,E145
41883,30-06-2025,5,105.7115,%,E112
41884,31-03-2024,1,4515.75,INR,E131
41885,31-03-2024,4,2.3026,x,E139
41886,30-04-2024,4,2.133,x,E106
41887,30-11-2023,4,2.0722,x,E139
41888,28-02-2023,2,116.97,INR,E144
41889,31-01-2024,1,1575.96,INR,E108
41890,30-04-2024,4,2.4326,x,E135
41891,31-03-2025,5,110.6935,%,E118
41892,30-09-2023,3,828245.14,INR,E124
41893,31-10-2024,1,3427.02,INR,E142
41894,31-01-2025,4,2.1366,x,E103
41895,28-02-2023,2,227.37,INR,E113
41896,31-12-2024,4,1.7959,x,E146
41897,30-04-2024,5,119.979,%,E115
41898,31-03-2025,2,59.03,INR,E139
41899,30-04-2023,1,1304.24,INR,E122
41900,31-01-2025,5,113.2831,%,E117
41901,30-04-2025,2,202.77,INR,E146
41902,30-04-2023,1,2261.39,INR,E115
41903,31-08-2023,1,2929.06,INR,E118
41904,30-04-2024,5,114.7728,%,E119
41905,31-05-2023,2,70.81,INR,E132
41906,31-01-2025,3,942008.93,INR,E138
41907,31-03-2025,5,108.4708,%,E114
41908,31-05-2023,3,752308.44,INR,E120
41909,31-10-2023,1,2697.07,INR,E115
41910,31-05-2024,5,110.9184,%,E118
41911,30-04-2023,1,4678.43,INR,E102
41912,30-06-2025,3,504085.55,INR,E144
41913,31-05-2024,5,107.4421,%,E101
41914,31-10-2023,4,2.2333,x,E118
41915,31-05-2024,5,110.2688,%,E104
41916,31-08-2024,1,3892.72,INR,E112
41917,29-02-2024,4,2.3323,x,E115
41918,30-11-2024,4,1.7546,x,E141
41919,31-01-2024,5,108.8389,%,E112
41920,31-01-2025,5,107.906,%,E146
41921,31-01-2025,2,-179.95,INR,E121
41922,30-09-2024,1,2068.74,INR,E140
41923,31-05-2025,5,122.375,%,E120
41924,30-09-2023,2,162,INR,E147
41925,31-10-2023,1,1007.38,INR,E123
41926,31-03-2025,2,224.47,INR,E138
41927,31-07-2024,5,106.5762,%,E144
41928,31-03-2023,5,118.1053,%,E117
41929,31-01-2023,2,-209.12,INR,E150
41930,30-09-2023,1,1249.1,INR,E142
41931,29-02-2024,1,4039.08,INR,E113
41932,30-11-2024,5,114.3441,%,E135
41933,30-06-2025,4,2.0991,x,E147
41934,30-11-2024,5,113.5071,%,E146
41935,31-10-2023,5,106.3434,%,E129
41936,31-07-2024,3,869809.08,INR,E122
41937,31-05-2024,1,4281.4,INR,E126
41938,28-02-2025,3,520710.27,INR,E125
41939,30-09-2023,1,2502.87,INR,E102
41940,31-01-2025,2,34.39,INR,E121
41941,30-09-2024,3,802591.71,INR,E117
41942,28-02-2025,1,3312.61,INR,E126
41943,31-01-2023,1,3771.76,INR,E122
41944,30-06-2023,2,280.09,INR,E123
41945,31-01-2025,5,112.8117,%,E138
41946,31-03-2025,4,2.0566,x,E119
41947,28-02-2025,5,118.9816,%,E126
41948,30-04-2024,5,116.8485,%,E105
41949,31-03-2023,2,-67.95,INR,E101
41950,31-08-2024,4,2.1241,x,E147
41951,31-03-2025,5,118.0022,%,E114
41952,31-03-2024,3,792484.24,INR,E129
41953,31-07-2024,2,-176.93,INR,E129
41954,31-07-2023,5,115.1196,%,E141
41955,31-03-2023,3,942178.4,INR,E112
41956,28-02-2023,4,2.3686,x,E134
41957,31-10-2023,2,150.47,INR,E123
41958,30-04-2025,4,2.1972,x,E114
41959,31-03-2024,1,1613.12,INR,E107
41960,28-02-2023,1,2837.86,INR,E111
41961,31-12-2024,3,555475.65,INR,E145
41962,31-10-2024,2,190.37,INR,E139
41963,30-11-2023,4,1.791,x,E129
41964,30-06-2024,2,160.12,INR,E129
41965,31-10-2024,2,188.75,INR,E113
41966,31-03-2023,3,946248.05,INR,E129
41967,31-12-2024,2,152.3,INR,E146
41968,31-12-2023,1,3258.92,INR,E103
41969,31-12-2024,3,799092.46,INR,E125
41970,31-03-2024,3,660291.14,INR,E135
41971,31-01-2024,3,588498.1,INR,E126
41972,31-05-2023,4,1.6306,x,E150
41973,30-04-2023,4,1.682,x,E114
41974,31-05-2023,1,4735.81,INR,E145
41975,28-02-2023,3,582216.63,INR,E107
41976,31-03-2025,2,134.24,INR,E147
41977,31-01-2024,2,-189.22,INR,E123
41978,31-03-2024,2,285.17,INR,E116
41979,31-05-2025,2,-80.05,INR,E137
41980,30-06-2024,4,1.9121,x,E124
41981,31-08-2023,1,2618.05,INR,E129
41982,30-06-2023,3,908229.59,INR,E116
41983,31-12-2023,2,-169.03,INR,E124
41984,31-08-2024,3,915512.37,INR,E140
41985,28-02-2023,2,94.24,INR,E133
41986,31-03-2024,4,1.7203,x,E146
41987,28-02-2023,3,532703.77,INR,E108
41988,31-08-2023,5,120.4999,%,E113
41989,31-10-2023,3,609481.52,INR,E114
41990,31-12-2023,4,2.3891,x,E145
41991,30-04-2023,5,107.5957,%,E149
41992,31-08-2023,3,808182.28,INR,E111
41993,29-02-2024,4,2.1922,x,E114
41994,30-11-2023,5,118.154,%,E128
41995,31-12-2023,5,111.3206,%,E105
41996,30-09-2024,3,937761.76,INR,E109
41997,30-04-2024,2,161.88,INR,E150
41998,30-09-2023,1,3040.83,INR,E148
41999,30-11-2023,5,117.0659,%,E124
42000,31-07-2023,1,3265.48,INR,E107
42001,31-05-2025,2,268.02,INR,E134
42002,31-08-2023,3,948206.62,INR,E146
42003,31-01-2024,4,1.7355,x,E105
42004,31-07-2023,1,2051.04,INR,E124
42005,30-04-2025,5,124.6288,%,E146
